review,label
"It's great. We love the apartment. The taxi driver kept on saying ""It's the downtown of downtown"". The apartment is well located and very clean with enough space. We have a child so Jeff is very kind to set us an air mattress. Jeff has a professional service team to wait us until 11 pm. Our first trying of airbnb is amazing.

这是一间小公寓,但住在里面充满了乐趣。它坐落在波士顿市中心的中心。在这次美国之旅期间,这是我认为住过的最像家的地方。即使是迈阿密的枫丹白露酒店(Fontainebleau Hotel)也未曾让我有如此的舒适感。

一切陈设用具都是宜家(IKEA)新购的,非常齐全,风格也很有品味。舒适的大床让我能快速进入梦乡。厨具非常齐全,我甚至还为家人做了两天的早餐。Jeff贴心的为我们在壁橱里准备了各种冲饮,咖啡、红茶。其中还有我最爱的川宁红茶(Twinings),还有2种口味供我选择,真是太棒了!

房东Jeff有一组非常专业的服务团队,让我们在晚上11点也能顺利入住。Jeff的团队还贴心的为我们加了一张儿童床,让我的小侄女有了2个美妙的夜晚。公寓里一切都非常整洁,甚至就连摆放在床头的洗漱毛巾和香皂都摆放的是如此的整齐。这一切都让我觉得非常开心,服务团队真的非常专业。

如果再有机会到波士顿,我一定还会再来Jeff的公寓里做客。",1
"The apartment is beautifully furnished as shown on the photos! Downtown Crossing subway station is right across the street. Both beds are big enough for 2 people. I booked the apartment just one day before arrival and Jeff was very helpful and responsive! 

One trick to get the key out of the keyhole of the inner door downstairs is to push in the round shape part around the keyhole and pull the key out :D",1
"This place was perfect. 
It was within a few minutes walk of practically everything we wanted to see and do. I can't stress this enough, the location is absolutely the best! Restaurants, pubs, coffee shops, Boston attractions, even grocery stores!
Jeff had a key service meet us when  we arrived, the apartment was spotless, and there was guide to explain how everything worked, as well as advice on where to eat etc.
We will definitely be coming back to Boston, and we will definitely be staying here again! 
This was an amazing first airbnb experience.",1
Jeff's description of the apartment is spot on.  We appreciated the well-equipped kitchen and cleanliness of the apartment.  The key service they use is great and allows for easy check-in and check-out.  Thank you!,1
"Starting with the booking, everything was easy. Key exchange was fast and hassle free. Location was awesome and very convenient and close to restaurants and sites. ",1
Jeff was extremely communicated throughout the booking and whilst we were staying in his apartment. The apartment is exactly as it looks in photos and is perfectly located in the centre of boston with really easy access to the transit system. Highly recommended. ,1
"I highly recommend this condo for couples or families who want to sightsee/spend some time in the most historic part of Boston.  My husband and I stayed there with our two grandchildren for their first trip to Boston.  The condo is nicely-appointed with two comfortable bedrooms and a full-size, modern kitchen and and a bath off the hallway for easy access from both bedrooms, so it allowed all of us to have some privacy.  Also, all the conveniences are there - I especially appreciated the coffee supplies, and we could easily have cooked full meals there to save money.   But, as other reviews have noted, the biggest plus is its location - literally just a few short blocks to the Boston Commons & Gardens, the beginning of the the Freedom Trail, The Old State House, Faneuil Hall, and an easy, if slightly longer, walk to the North End.   And, it is just steps from almost any subway line you might need to get to points west, Cambridge, the airport, South Station - you can go anywhere you need from here in almost no time at all.  If you are looking for a pleasant, safe alternative to the sky-high hotel rates in one of the most coveted areas for sightseeing in Boston, this is the place!  Would go back in a heartbeat if I ever need to return to the area for a while.  Also, key exchange was a breeze.  Thanks to the owners for making this place available to our family for what might have been an otherwise unaffordable trip for our family!  ",1
A clean nice place. Location is great. Concur with other comments.,1
Our host was great and very responsive. I would give him a 10 out of 10. We had no problem gaining access to the unit as well as finding our way around. ,1
"Overall the apartment was great, I would stay here again. Great space for our group of 4 and in a great location. It was really nice that he had a professional management company meet us with the keys. We used Jeff's parking spot and could have used a bit more specific info ahead of time on where it was okay to park because some of the garage was marked as reserved - we had to guess but luckily it worked out okay for us. Only complaint about the apartment was the loud construction across the street that woke us up. ",1
The place was lovely to stay and we had a great time. It was very convenient and welcoming. ,1
"Central location close to Public Garden, tourist attractions, transit and about 15 min walk or less to anything. Apartment was very clean and tasteful. Portable crib provided was especially helpful. 

Excellent communication with host. Would most definitely stay here again!",1
"The host was very helpful and accomondating. The location of the place was great. However, if you're driving here, you may want to consider a less central location because the parking spots around the neighborhood are quite expensive. The place was very clean, bright and comfortable. ",1
"Appreciate Jeff working with us on a last minute booking four our family of 5 though we did not meet him personally. His apartment was great, as described, clean and perfect for a family. The only drawback to the apartment it that is in a pedestrian zone. Which is not a problem if you arive via taxi, but if you arrive with a vehicle and are not familiar with Boston streets and traffic, both the key exchange and parking are a challenge. The gentleman that met us with the key went out of his way to meet us at a street corner nearby where we could stop for a minute without being harrassed by the police just getting there was a challenge. He recommended we park in a garage at 33 Arch St. It was probably the closest garage and was walking distance, but a total rip off! We ended up paying $71 for less than 24 hrs in the garage. According to the garage attendant the day starts over at 5am. Had we not pulled into the garage until after 5pm it would have been $10 for the overnight until 5am then hourly after that! Recommend not arriving at Jeff's until after 5pm if you have a vehicle, but most importantly avoid the garage at 33 Arch. 
",0
"Great place, and very central location. Clean and nicely decorated, would definitely recommend it. Had a hard time finding something in the area with two bedrooms, but this fit the bill perfectly.",1
"Incredible location, great apartment and wonderful overall experience! 

My husband and I and another couple came to Boston for a friend's wedding. This apartment couldn't have been better. You are dead center in the middle of downtown crossing with shops and restaurants literally steps from your door. We walked the entire city on foot from the apt. The place itself was modern, clean, well equipped and nicely decorated. 

We had taken the red eye from California and arrived extremely early into the city. Jeff's management staff worker, Mike was incredibly helpful. We were allowed access to a storage unit to hold our bags and he graciously met us early for a key exchange. 

I would hands down stay at Jeff's again and definitely recommend it to anyone wanting a true city experience in Boston. ",1
Very nice place. Centrally located. Management was great to work with. Would definitely stay again.,1
"Jeff apparently did a good job to be a host. He provided me lots of information about the area that we visited ahead of our trip. The location is perfect, and the apartment is newly renovated and quiet enough especially of downtown Boston. Highly recommend for first-time Airbnber!",1
Great place! Easy. Worked great for us.,1
Great central location for all of our Boston meetings. Very clean and efficient space.,1
Had an excellent stay at Jeff's condo.  Great location and great place.  I highly recommend the condo to anyone traveling to Boston.  Thank you again for letting us stay at the condo.,1
Great experience. Super location. Flexible and responsive. Place is in a nice building well appointed. Jeff provided us with amenities like water and chocolate on arrival as well as bathroom supplements. Great experience,1
"The place was perfect and I will definitely stay again! It was clean, was in the BEST location, and really was the perfect place to stay for my business trip. ",1
"Jeff was a great host, although we never actually met him--thankfully the key/hosting service he uses (BnB Caretakers) was great. The person who met us was kind and professional and made us feel at home. The apartment was clean, stocked with water and snacks, and the kitchen had everything you could need for a few days or even weeks. The only issue we had was with construction noise at the skyscraper being built across the street. Jackhammering at 6:30am made for a scramble to get checked out in time. This was only an issue in the street side bedroom, so a better insulated window or additional noise pane would make this apartment a great place to stay!",1
"A nice two-bedroom. Interesting commercial building in the middle of Boston Crossing. Centrally located, stores, restaurants, and theater nearby. Easy key exchange. ",1
"The apartment is a little odd, only one room has a window (unless you counting the one between the bedrooms). Inner ""bedroom window"" as we now call it means that if one person has a light on then the other bedroom has their light on as well. 

The mirror in the bedroom is lovely, but only possible to use if you are 7"" tall.

We have a small hunch that a massive train station is nearby and there is a lot of street noise as well. That being said, the bathroom is good and it is in a good central location (here we're referring to the flat, not the bathroom). The lady who gave us keys was nice as well.

This is a flat for business visits, not for vacations.",0
"We really enjoyed our time at the apartment. It was great. Perfect location, clean rooms. What else to say? Absolutely recommendable.",1
Jeff's place was fantastic! In a great neighborhood near tons of shops and restaurants. And just down the block from numerous train lines. The key exchange was also very easy. I'll definitely plan to stay here if I'm ever in Boston again. ,1
"We traveled to Boston with another couple and had originally booked a place in the North End through Airbnb. That booking was cancelled, unexplained, and I'm so glad it was. We loved staying at Jeff's place. Not only was he a very thoughtful host and quick to respond to any inquiries, the place was clean, well-decorated and in a super convenient location in Boston. The place was spacious enough for two couples, with the only drawback being there wasn't much common space to hangout besides our bedrooms. We didn't spend much downtime at the apartment anyway, so it was really not a big deal. We arrived in Boston very late, and there was no problem getting into the apartment. I sent Jeff our itinerary and he plugged in some good recommendations for eating and drinking in the areas we'd be visiting. Hosts like Jeff are the reason I so highly recommend using Airbnb to travel! ",0
We had a great time at Jeff's apartment. The communication worked perfect and really quick. The modern apartment was in the heart of downtown Boston. Perfect location with plenty of food and shopping around. Thanks for this great AirBnB experince!,1
"I had a great experience with this apartment! I stayed here with my husband and parents while touring Boston and the surrounding area and it was perfectly located. Everything was very clean and the beds were comfortable, which was really appreciated after long days of walking around the city! There was also a really nice chocolate bar and some Kind bars waiting for us when we arrived, which was a nice touch. 

We didn't get to meet Jeff personally, but the check-in process was really simple. Jeff uses a company that sends someone to meet you with the key at the agreed upon time. Our flight ended up being delayed, and then delayed further, and then delayed again...I was in touch with the company throughout and they were extremely understanding and accommodating, even when our final arrival time was pushed back to after 10pm. 

The only small downside is that as there is a building being constructed across the street, the front bedroom gets a pretty early wake-up call due to the construction. I recommend putting the lighter sleepers in your group in the other room!",1
"Nice apartment, perfectly located in Downtown Crossing. There's not a lot of common space for hanging out but it's a quick walk to most of Boston's historic sites and right across the street from the T and a lot of shopping options. If your plans are to be out and about in Boston as much as possible, this is a great deal and I would definitely recommend it.",1
"Cute, cozy, clean apartment in a great part of Boston! Easy access to restaurants, shopping, the Boston Commons, and public transportation. Very detailed and helpful intro to the apartment and neighborhood provided by Jeff (in addition to bottles of water and granola bars!). LOVED our stay in this apartment!",1
"It was great, can't complain, Everything was like advertised, would recommend it to anyone traveling to Boston ! ",1
"Jeff was a great host! Great communication before our arrival, great apartment in a perfect location. I can definitley recommend Jeff and his apartment!",1
"This apartment is pretty great- very central location, convenient to public transportation. It was extremely clean and thoroughly appointed with anything you could possibly need as far as linens, kitchen supplies, etc. The information provided about the apartment and the surrounding neighborhood was very helpful, too.

Jeff and the management company he used for the key exchange were quick to respond to messages and easy to work with. A smooth and stress-free experience!",1
"The apartment was very spacious and very clean. It was in a great location in Boston, with most things within walking distance. We were met on arrival and given the keys, and check out was very simple. Would definitely recommend this apartment to friends and family visiting Boston. ",1
"The apartment is very nice and the hosts know how to make you feel welcome. It's in Downtown Crossing, the middle of a shopping area. The street is pedestrian only during the day, so you'll have to walk one or two blocks if you come by cab. Short walk to South Station, Beacon Hill, Chinatown, and not too far from the harbor and North Point. Perfect location for our purposes. Hosts leave fresh towels, soap, shampoos, water and granola bars for you. Everything worked exactly as described. Check in and check out was painless. ",1
"Really good, the location is in the downtown, and you can shopping, find some delicious food near the apartment. It's really comfortable to live here! Strongly recommend!",1
"The apartment is nice and clean. It's very quiet and private(exactly what I want it to be.) The kitchen supplies ran out before we moved in. The apartment is at the very center of Boston, which basically means it's close to everything. I really like this apartment. And I will recommend it to anyone who comes to Boston!  ",1
"The host made us feel very welcome. He has provided complimentary water bottles and candy bars. He also had also provided travel sized toiletries and towels for each guest. 

The location was great and the place was clean. 

Note: entrance to the apartment is on a pedestrian only street, so if you are arriving with your car - you need to park a few blocks away and carry your stuff up from there. ",1
The room was great. I really enjoyed my stay.,1
"Our host sent us messages beforehand to inform us of any issues we needed to know about. He also was gracious enough to let us in a few hours before our scheduled check-in time since our flight arrived early. 

Our host was responsive to emails and made sure that someone was present to meet us at the apartment with keys to get it. ",1
"This is a great apartment and a thoughtful host!  We were greeted on time and given a tour.  There was coffee, tea, bottled water, Kind bars and chocolate waiting for us.  The apartment is actually nicer than the photos.  It's super clean and it's recent renovation was with high end finishes.  It's got a quiet, peaceful feeling.  The neighborhood, Downtown Crossing, is extremely convenient.  The T is a few blocks away. I would absolutely stay here again.  The only thing to keep in mind is that the street is pedestrian only until 6:00.  At that time taxis are allowed on it.  If you're driving research garage parking before you arrive because its pricey.  ",1
"Everything was great! Amazing location, jeff was helpful and flexible, they left us chocolates And granola everything was clean ",1
"Loved Jeff's place. Great location with easy access to all points in the city. Great customer service sets this place apart. I was stuck in Boston for two extra days because of weather and Jeff and staff allowed me to stay during that timeframe and accommodated a late check out. 5 stars!
",1
Plenty of resources provided about the options in the neighbourhood. Easy experience to pick up keys. Great location and overall a good experience.,1
"I will try and stay here next time I'm visiting Boston. The location was perfect, the apartment was spotless and everything ran like clockwork. Getting in was a breeze and the use of space was ideal for myself and my daughter. We walked and or Lyfted everywhere we needed to go for the college tours we came for. Thank you Jeff!",1
"Convenience and location are fantastic! Train stops are across the street as is a full service gourmet market. The apartment is nicely decorated with some furniture gems. Key transfer is easy with the contracted service but be sure to ask for the trick on how to work the sticky building lock. Once you've got that, it's ALL good! ",1
"Amazing apartment , very clean.  Perfect location . If you need to go to Boston, it is the place to be",1
Good location!,1
"Very clean and exactly like the description. 
Apartment comfortable and cute. 

The location itself was very central and moving in Boston from here was perfect!
 The building itself wasn't that great...
",1
"This apartment was fantastic!!! Everything was clean and organized, just as the picture presented. Also the location was perfect!!",1
"The neighborhood was great, shopping on every corner.  The apartment was hotel clean, great choice for Boston.",1
My family enjoyed staying at Jeff's flat in Downtown Crossing.  It was very clean and comfortable.  The location is perfect and within walking distance of the Freedom Trail.  It was our first Air BnB experience and we were truly impressed with everything.,1
listing was just as described. they let us check in early which was a huge help for the meeting we had to attend. they were easy to coordinate with and the location is amazing!,1
"The apartment was great and in a good location.  The beds were comfortable.  There was a pack-n-play available, which would've been nice to know in advance.  I'm guessing a previous guest just bought one and left it.  One thing to note is that there's a window between the two bedrooms (up high, above the closets).  It's not a huge deal but could be a problem people don't go to bed at the same time or if you are trying to put kids down early.",0
"Perfect central location... quiet, clean apartment with all the essentials. Jeff was very responsive when we experienced some wifi issues. Would definitely stay here again!",1
"Jeff's space was so well-appointed! Loved the convenient snacks and travel-size toiletries that were provided, and the kitchen had all of the necessary pots, pans, appliances, and utensils. The location was perfect for exploring the city, right in the Downtown Crossing area. We enjoyed lots of fun restaurants, shopping, and nightlife in the neighborhood. Perfect home away from home!",1
"We had a great stay at Jeff's apartment! My husband and I and our two daughters were in Boston for a week to look at colleges in the area, and the apartment worked perfectly for us. The apartment was just as pictured and had plenty of space for the 4 of us. We had everything we needed to feel very comfortable and the kitchen was well appointed (we ate most of our breakfasts at the apartment). There is a great grocery store just around the corner that has everything you could possibly need. The best part about the apartment is the location. It is located right near several T stops and also is a very short walk to the train station (we took the train to visit colleges in Worcester), so it was very easy to get around without a car. We loved staying right in the heart of the city with so much to see and do. I took my younger daughter to the New England Aquarium on one of the days and we were able to easily walk there. ",1
"A great stay in a clean, well appointed apartment in a bustling part of Boston.
The description was exactly as the apartment turned out to be.
",1
Listing was accurate and someone was waiting for us.,1
"Fantastic location, right in the middle of downtown.  The place was immaculate, the beds very comfortable, and the whole experience was outstanding.  I recommend it without reservation and would absolutely stay there again (and I expect that I will, on future business trips).",1
"Great location and perfect if you fancy a morning run on Boston Common!

Check in was easy with very good comms, would definitely stay again!",1
great place.  exactly as advertised.  exactly what i needed.,1
"Nice decor, comfortable beds. Located right in the heart of the city. Literally above the Gap Factory store. Note that there is no vehicle traffic on the road where the apartment is located so you may have to walk with your suitcases about a block or so. Starbucks coffee was a nice addition. Could have used paper plates and napkins and perhaps a kitchen towel.  Had a slight issue with some late night ""entertainment"" beneath our window at midnight, but I called our contact and security took care of the issue within minutes. Overall very nice experience!",1
I love the apartment. Everything is decorated nicely and kept clean. The location is perfect for convenient access to other locations.,1
"Very good place to stay in Boston. Nice apartment.
Super well organised and spotless clean. Location is very easy and getting around is no problem as you can almost walk everywhere 
We enjoyed it",1
"Amazing location.  Place was just as advertised.  Easy key exchange.  Little details right like bottled water, toiletries, etc.  Definitely would stay again.",1
"The appartement was spacious, very clean and very well located.

At our arrival, someone was there to welcome us and give us the keys.

Good advise for the parking. 

Thanks a lot! Would rent again.",1
The check-in process is very smooth. The room is beautiful and spacious. The best part is its location. It is located right at the downtown which is very convenient to go around.,1
"Jeff,s apartment was smashing !  Central area to stay in, greatly equipped - perfect for a city break.
Would definitely recommend!
We got stuck in traffic so arrived much later than expected.  The lady who was greeting us was very understanding and easy to keep updated with re our arrival!
Hope to be back.  Loads more to see !",1
"This apartment is in a perfect location! Central to north end, south end, beacon hill, Boston Commons and the Freedom trail!!
The beds were cozy, the shower nice and the kitchen stocked with equipment. The market was literally around the corner- once at the location(it's downstairs!), and mostly quiet.
I recommend bringing earplugs though it's mostly quiet- I could hear workmen across Washington St and a neighbor in their kitchen my first morning... Neither a big deal but feel the need to mention.
Also, there is no living room. We were out and about most of our stay, so this was not a problem for us. We found the space comfortable and met our needs nicely!
We would return, for sure!",1
Very clear and prompt communication. The management company was very accommodating. The apartment was clean and tidy and the location is incredibly convenient to all downtown spots and for accessing the surrounding areas.,1
"If you are visiting Boston and want a convenient, beautiful place to stay - this can't be beat. The apartment is exactly as listed - gorgeous and newly renovated. It had all of the amenities expected and more. The host did an excellent job making us feel welcome - they left snacks and water and a nice packet describing the area and things to do. I would definitely use this apartment again.",1
"Right at Downtown Crossing this is an excellent location. The rooms were very clean. There were treats and water to welcome us. The view was great. Communication was timely and the meet up to get the key went smoothly. I would definitely stay here again as it was safe, comfortable and centrally located.",1
Nice apartment in tall building along a major shopping area. Stayed two nights for a conference and fit the bill well. Close to the park and transit. ,1
"My friend and I stayed at Jeff's place for 3 nights and overall the stay was just OK. Based on the other reviews I think we had some bad luck - the key pick handover was a bit confusing and required a lot of communicating/effort on our part and when we arrived one of the bedrooms had a slight but bothersome smell of cigarette smoke, which lingered there for most of the visit.  I communicated all of this with Jeff and to his credit he was very responsive and accommodating. He offered to send a caretaker to clean the place but by that point we were most of the way through our visit and decided to just clean the room ourselves. Honestly, I think this was more of an issue with Air bnb service/handlers. On the place itself - the place is as described and in a convenient location. I will say that the walls are pretty thin so one can easily hear noise from other tenants. Not the biggest deal for me as I am a deep sleeper but bothersome for my friend. 

Overall OK visit and while we would not stay here again I would say that the fact that most of the reviews are positive means that we likely had some bad luck. Again, Jeff is great and I am sure he is working to ensure that the issues we had will not happen with other guests.",0
The apartment was incredibly clean (and comfy!) and in a great location. The management company was super accommodating with adjusting my check in/check out time and answering all of my questions. Would definitely stay here again. ,1
Great location!  Close to a nice grocery store.  The rooms are clean and good size for my family.  Good choice for Boston. ,1
"The apartment was clean and equipped well . The apartment was in a secure building at the heart of the city . Close to the shops , near the subway . Everythig was near to us . 
Some forks were missing our host send us immediatly. there were clean towels and soap shampoo in the apartment .
With the 2 king size beds we comfortable . Only one bed was a little bit short for the tall peaple. 
Very good apartment for Boston . If I go Boston again I will stay again in this apartment . 
Every thing was very ok .
Thak u dear host .
",1
"We had a fantastic week staying in Jeff's apartment in Boston! The apartment itself is situated smack bang in the middle of the city, absolutely everything is within walking distance.
The apartment was bright and spacious for our needs with a new kitchen which was stocked with drinking water for us on arrival. The management company we engaged with were very accommodating in our check in and check out, they met us early to facilitate a bag drop and managed to get us a late check out when we were leaving. We would definately recommend staying here for a visit to Boston!!",1
Perfect location to jump on the freedom trail and explore historic Boston sites. Very clean and comfortable apartment. Super cold air conditioning in the middle of July was very welcome. Despite the urban location it was very quiet in the apartment and we slept great! Parking is a challenge.,1
Excellent location and really nice apartment! Contact with the host and the caretaker company was perfect. Highly recommended! ,1
"This place was awesome! Fantastic location, beautiful apartment, complete with towels, shampoo, and some food! Getting in and out was super convenient, parking was close by and the apartment is walking distance to literally everything you want to see in Boston. Thanks Jeff for a wonderful first Air BnB experience, we would stay here over and over again :)",1
This was a great place to stay in Boston. We would have needed two hotel rooms so this was better value and it was useful to have a kitchen as we were travelling with our baby. I don't think it was advertised but there was a travel cot in the apartment which was handy. Check-in was easy and the location was perfect. We were able to walk pretty much everywhere we wanted to see. I'd definitely recommend the apartment. ,1
Great apartment! Super comfy bed. Right in the thick of it in Boston. ,1
"Pleasant stay in downtown Boston, everything walk distance. Nice supermarket with everything you need in next street. Description and pictures perfectly in line with the reality. ",1
"Jeff's place pretty much was the best among all places my family have stayed during our 20 days of a all-over-the-US trip. Perfect location to experience Boston right from its heart, while convenience for either foods or shopping or traffic providing you with a cozy stay. 

The place is super clean and perfectly equipped even with snacks as a welcome, and the bright view as well as comfortable beds are definitely are a big bonus. The check-in was smooth despite the fact that we arrived an hour earlier than our set-up time. 

The only problem was the bathroom door which locks itself due to the unchanged broken handle from outside, but the management team and especially Jeff himself were really responsive and had someone sorted it out even at late hours. We really appreciate it!",1
"Jeff's place in downtown crossing could NOT be in a better location. My daughter and I had a great 5 days. The apartment was comfortable, clean and extra props to the woman who met us (in the middle of the night) to give us the key and orientation. We were blown away by everything. We highly recommend Jeff's place.",1
"We stayed a few days at Sara's place and we had a very nice time. The neighbourhood is very quiet with a nearby park and great Italian restaurant and bakery just around two corners ;)

The room itself is nicely decorated with a spacious bed. Even though there is no real kitchen, there is a microwave, fridge and electric kettle, so it is easy to have a breakfast in the morning. Communication with Sara was very efficient. We can definitely recommend her.",1
I had a very nice stay with Sara. This room is like having your own apartment! It's perfect for a restful evening. Sara also made it very special with a fully stocked kitchenette. I would return in a heartbeat.,1
"We really enjoyed our (unfortunately very short) stay at Sara's apartment! The room is very clean and cozy and Sara put a lot of effort into making it comfortable for her guests: the bathroom and kitchenette are very well equipped, there is lots of information about Boston for tourists and Sara even let us use her washing machine/dryer when we arrived. I would definitely recommend her place!",1
"We only stayed in Sara's basement apartment for one night just before a flight out of Boston, but we had a lovely relaxing time. While the basement is small, the room contains everything you need for a pleasant stay; own bathroom, kitchenette (coffee and tea, microwave, minibar fridge), iron and ironing board, couch, writing desk, TV, and of course a comfortable double bed. The shower is even stocked with a range of shampoos, conditioners and body washes.

We were surprised at how nice the local area was. Take a walk to the waterfront and visit Piers Park on the reclaimed wharf for a great view of Boston, and check out the East Boston Greenway, a strip of park where the old railway used to run. And it's only a single train stop away from the airport in one direction, and the city in the other.

Sara is very quick to respond to emails and is a very gracious host. We would not hesitate to stay here again!",1
"Nice apartment, nice Host!",1
"Nice amenities (tea/coffee in room), bathroom soap dispenser, cosy room. conveniently located near the airport and city centre. ",1
"We stayed at Sarah's place  for 2 nights. The studio is located in the basement of a house. Apartment is very clean, cozy, well-appointed.
Common hallway and stairs in the house a little spoiled impression they are old and not very clean.
In the studio there is no real kitchen, but there is a mini-kitchen: fridge, electric kettle, microwave and coffee machine. 
The bathroom new and clean, well equipped. There's even a first aid kit with necessary details. 
The great advantage of this apartment  is washing machine and dryer. Do not waste time going to laundry!
We were a little scared of information about parking: ""the closest parking  it's valet-parking at the airport."" But it turned out a lot easier! There is a great simple cheap  parking at the nearest metro station. 
All in all it was a good experience and we give a good recommendation! 
 (sorry for my english, all claims to the online translator)",1
This apartment is located very conveniently to both the airport and to all Boston has to offer. Sara was a wonderful host and have us plenty of recommendations of places to visit. She made the space very comfortable and was very quick to respond with any questions we had before and during our stay. I would highly recommend staying here for anyone's visit especially if you are traveling to and from Logan airport.,1
"We had a very pleasant stay in Sara's basement room. She's really made the most of the space, with lovely furnishings, a comfortable bed and plenty of little extra things (such as a book of personal recommendations) that made one feel right at home.

She also helped us out when we ran into some problems that delayed our check out somewhat, and allowed us to stay until we got ourselves sorted out, despite the fact a guest was staying the following night. Little things like that leave a positive feeling.",1
"Had a great one night stay at Sara's. She is the most accommodating hostess, and was incredibly thoughtful and welcoming. The neighborhood is a bit ""in transition"" but is really close to the airport and the room was clean, cozy and comfortable. Great value.",1
"This was a great place to stay if you're visiting Boston.  Only a couple of blocks away from Maverick Station and a 10-minute ride on the ""T"".   Sara was very nice and informative on what to do around the area and the best way to do it.   The only downside was that her place wasn't available the following week when we came back to Boston!  :)",1
"We visited various cities in our holiday and no doubt this was the best apartment. Big enough, beautiful, clean and well cared for! Sara was very nice and accurate and provided us with everything we needed. Located very close to the metro, perfect for exploring Boston.",1
"I was in Boston for a quick overnight stay with a half day of tourist time as part of a long trip and this space could not have been more comfortable, convenient, quiet or ideal. Sara is a most gracious host who has all of her bases covered from coffee in the room to recommendations while in Boston to providing a card for the T (public transit system). For this weary traveler, her hospitality could not have been more welcome. And the room was just perfect!  Thank you so much, Sara.  I hope to see you and this spectacular city again soon!",1
"I was only in Boston for a short while but Sara made my one night stay very comfortable. Her place is very nice and well stocked with many things that a careless packer like me forgot.

If I'm ever in the Boston area again, I know where I'm staying!",1
"We stayed here 4 nights and found it to be comfortable and that it met all our needs.  Sara was warm and welcoming and had many little extra goodies available, such as granola bars and specialty coffees.  It was very quiet because the bedroom suite is in the basement and towards the back.  The only negative was that the stairs down are a bit steep and fairly tricky to manage with suitcases, but Sara did offer to help.  The best part for us was the use of her washer and dryer so we could have clean clothes when we got on the cruise ship at the end of our stay there.  The other perk was the Italian Express Pizzeria just around the corner.  They have an extensive menu, not just pizza, and everything we had (2 nights we ate there) was delicious, with huge servings.  Share a salad and an entree and you will be full!  The subway stop at Maverick Square is very convenient, and getting a pass makes it all very easy - you can get everywhere on the subway.  We also did 2 walking tours using Free Tours On Foot, and they were so excellent.  All you do is tip at the end.  Look at their tours online.  We also enjoyed the Sam Adams Brewery tour, with 3 big beer tastes at the end - free.  ",1
"This was the perfect spot for us to relax and crash for the night. Sara was very friendly and accommodating. The suite has a separate entrance from her apartment so we didn't feel like we were intruding at all- very private. There are a lot of materials on local attractions as well as toiletries and breakfast supplies on hand. We found this area to be safe yet still full of local flavor, not at all like an anonymous hotel! It was an easy trek to the T. The bed is nice and firm. I would recommend this for anyone looking for an economical and pleasant place to stay. ",1
"Great little place, very close to downtown and close to transport and the airport. Sara was very accommodating and friendly and provided some good tips for what to see. Would definitely recommend Sara's place to others.",1
"Sara's place was great. Clean, quiet and convenient to transit. Sara was really helpful with things to do around Boston. I highly recommend staying here and would not hesitate to stay again. ",1
Sara's place is beyond accommodating and filled with all the essentials you sometimes miss at home. She was incredibly flexible with my check-in time and she could not have been more informative in answering any questions I had with travelling around Boston. Thanks for a wonderful experience!,1
"Sara's flat was very convenient, private & comfortable. I would stay there again without hesitation.",1
"I loved staying at Sara's place. It was private and cosy. I liked that she had a tv as well. The place looks exactly like the photos. It was clean and comfortable. Her place is so close to the airport and to the subway, which made commuting incredibly convenient. Sara also left great detailed check in instructions. I would definitely stay here again. ",1
"I stayed at Sara's place for the first night of a weekend visit to Boston.  It was exactly as she described, no surprises (in a good way).  Basement, but clean comfortable and cute. Excellent proximity to the airport I had a comfortable stay and would certainly recommend.",1
"My friend and I made a last minute trip to boston and needed a place to stay. Sarah was very helpful and accommodating. The check-in and checkout process was very simple, and the place was very close to the airport. Would stay with Sara again if in Boston and highly recommend her place.  ",1
"Sara was an excellent host, very informative of surrounding areas and accommodating of her guests.  The suite was exactly as described and perfectly located.  Be sure to check out KO at the Shipyard for some yummy meat pies, that was probably my favorite walk (sunset across the skyline) out of the whole trip.",1
Sara did a great job. Never seen such a well prepared room with many little things a guest might have forgotten for the trip but which are as well simply helpful like the tea and coffee selection. Sara prepared as well a list of sights worth to see in Boston with additional information - very well done. The walls are a bit paper thin. I did not have any problem with that but anyone who wants to hear music or watch TV a bit louder or talk late at night might opt for a place with better walls to prevent to bother neighbours.,1
"Suite as advertised...location could not have been more convenient to airport or downtown.  Located in a working class neighborhood with transportation, coffee, restaurants, small markets and stores.  Sara met me and introduced the suite and the environs.  She provided much info for making my stay fun.  Very comfy.  Beware of narrow stairs while carrying a suitcase but that only happens twice.  Thanks Sara.",1
"Hello, this was my first experience using airbnb.com and due to such a great service I had at Sara's I will be using this website again. I stayed here from Nov. 29th till Dec. 4 and did not have any problems. Omg... the room was cute and cozy which made you feel right at home =) It was honestly close to everything and if you ever need help with anything you can count on Sara. I stayed here with two other friends and we all slept in the same bed 
(because we decided to, there is also a couch that converts to a bed) which the bed was extremely comfertable and the bathroom was clean with fresh towels!! The little fridge, microwave, dryer, and washer was convenient for us. The only thing I recommend for anyone is that if you are going to be driving around do not count on your gps from your phone..... that was our only little problem.I highly recommend Sara's place to anyone looking for a quiet comfortable room in Boston =) Thank you Sara and Boston was AMAZING!!! =D",1
"Clean, attractive space with a thoughtful host who was easy to work with. Thanks, Sara!",1
"Superb room in a perfect place. The neighbourhood is quiet, and really closed to the subway. The room was clean and well fitted as well as the bathroom and little kitchen. Highly recommended to visit this beautiful city!",1
"The place a a couple of stations away from the airport. Sara is a nice host, very thoughtful of all details.",1
